text,label
Rome wasn't built in a day.,1
I very much enjoy reading books of mystery.,0
Variety is the spice of life.,1
She has a very much pretty dress.,0
The pen is mightier than the sword.,1
Tomorrow I will to the park go.,0
You can't judge a book by its cover.,1
She very likes to play tennis.,0
"Out of sight, out of mind.",1
He will tomorrow go to the cinema.,0
Don't count your chickens before they're hatched.,1
She has to go dentist for tooth pain.,0
You can't make an omelette without breaking eggs.,1
I want to eat the food of spicy.,0
The early bird catches the worm.,1
She will go shop tomorrow for buy dress.,0
Every cloud has a silver lining.,1
He not like to eat vegetables a lot.,0
Actions speak louder than words.,1
Can you please pass the salt to I?,0
Rome wasn't built in a day.,1
I very much enjoy reading books of mystery.,0
Variety is the spice of life.,1
She has a very much pretty dress.,0
The pen is mightier than the sword.,1
Tomorrow I will to the park go.,0
You can't judge a book by its cover.,1
She very likes to play tennis.,0
"Out of sight, out of mind.",1
He will tomorrow go to the cinema.,0
Don't count your chickens before they're hatched.,1
She has to go dentist for tooth pain.,0
You can't make an omelette without breaking eggs.,1
I want to eat the food of spicy.,0
The sun rises in the east and sets in the west.,1
Today I go park for playing football.,0
"She was beautiful, for the sparkle in her eyes made her so.",1
Tomorrow I will go restaurant for eating pasta.,0
Life is what happens to us while we are making other plans.,1
You can give me book for reading?,0
In three words I can sum up everything I've learned about life: it goes on.,1
I have many works for doing in office.,0
"Courage is not the absence of fear, but rather the judgement that something else is more important than fear.",1
She can singing very well.,0
The journey of a thousand miles begins with a single step.,1
Can you teach me for cooking curry?,0
"To thine own self be true, and it must follow, as the night the day, thou canst not then be false to any man.",1
He very much like for playing video games.,0
Give a man a fish and you feed him for a day; teach a man to fish and you feed him for a lifetime.,1
I am needing help for carrying bags.,0
The only way to do great work is to love what you do.,1
I have much things for telling you.,0
"The greatest glory in living lies not in never falling, but in rising every time we fall.",1
Can you help me for moving this table?,0
The sun rises in the east and sets in the west.,1
Today I go park for playing football.,0
"She was beautiful, for the sparkle in her eyes made her so.",1
Tomorrow I will go restaurant for eating pasta.,0
Life is what happens to us while we are making other plans.,1
You can give me book for reading?,0
In three words I can sum up everything I've learned about life: it goes on.,1
I have many works for doing in office.,0
"Courage is not the absence of fear, but rather the judgement that something else is more important than fear.",1
She can singing very well.,0
The journey of a thousand miles begins with a single step.,1
Can you teach me for cooking curry?,0
"To thine own self be true, and it must follow, as the night the day, thou canst not then be false to any man.",1
He very much like for playing video games.,0
Give a man a fish and you feed him for a day; teach a man to fish and you feed him for a lifetime.,1
I am needing help for carrying bags.,0
The only way to do great work is to love what you do.,1
I have much things for telling you.,0
"The greatest glory in living lies not in never falling, but in rising every time we fall.",1
Can you help me for moving this table?,0
The sun rises in the east and sets in the west.,1
Today I go park for playing football.,0
"She was beautiful, for the sparkle in her eyes made her so.",1
Tomorrow I will go restaurant for eating pasta.,0
Life is what happens to us while we are making other plans.,1
You can give me book for reading?,0
In three words I can sum up everything I've learned about life: it goes on.,1
I have many works for doing in office.,0
"Courage is not the absence of fear, but rather the judgement that something else is more important than fear.",1
She can singing very well.,0
The journey of a thousand miles begins with a single step.,1
Can you teach me for cooking curry?,0
"To thine own self be true, and it must follow, as the night the day, thou canst not then be false to any man.",1
He very much like for playing video games.,0
Give a man a fish and you feed him for a day; teach a man to fish and you feed him for a lifetime.,1
I am needing help for carrying bags.,0
The only way to do great work is to love what you do.,1
I have much things for telling you.,0
"The greatest glory in living lies not in never falling, but in rising every time we fall.",1
Can you help me for moving this table?,0
The sun rises in the east and sets in the west.,1
Today I go park for playing football.,0
"She was beautiful, for the sparkle in her eyes made her so.",1
Tomorrow I will go restaurant for eating pasta.,0
Life is what happens to us while we are making other plans.,1
You can give me book for reading?,0
In three words I can sum up everything I've learned about life: it goes on.,1
I have many works for doing in office.,0
"Courage is not the absence of fear, but rather the judgement that something else is more important than fear.",1
She can singing very well.,0
The journey of a thousand miles begins with a single step.,1
Can you teach me for cooking curry?,0
"To thine own self be true, and it must follow, as the night the day, thou canst not then be false to any man.",1
He very much like for playing video games.,0
Give a man a fish and you feed him for a day; teach a man to fish and you feed him for a lifetime.,1
I am needing help for carrying bags.,0
The only way to do great work is to love what you do.,1
I have much things for telling you.,0
"The greatest glory in living lies not in never falling, but in rising every time we fall.",1
Can you help me for moving this table?,0
The sun rises in the east and sets in the west.,1
Today I go park for playing football.,0
"She was beautiful, for the sparkle in her eyes made her so.",1
Tomorrow I will go restaurant for eating pasta.,0
Life is what happens to us while we are making other plans.,1
You can give me book for reading?,0
In three words I can sum up everything I've learned about life: it goes on.,1
I have many works for doing in office.,0
"Courage is not the absence of fear, but rather the judgement that something else is more important than fear.",1
She can singing very well.,0
The journey of a thousand miles begins with a single step.,1
Can you teach me for cooking curry?,0
"To thine own self be true, and it must follow, as the night the day, thou canst not then be false to any man.",1
He very much like for playing video games.,0
Give a man a fish and you feed him for a day; teach a man to fish and you feed him for a lifetime.,1
I am needing help for carrying bags.,0
The only way to do great work is to love what you do.,1
I have much things for telling you.,0
"The greatest glory in living lies not in never falling, but in rising every time we fall.",1
Can you help me for moving this table?,0
The sun rises in the east and sets in the west.,1
Today I go park for playing football.,0
"She was beautiful, for the sparkle in her eyes made her so.",1
Tomorrow I will go restaurant for eating pasta.,0
Life is what happens to us while we are making other plans.,1
You can give me book for reading?,0
In three words I can sum up everything I've learned about life: it goes on.,1
I have many works for doing in office.,0
"Courage is not the absence of fear, but rather the judgement that something else is more important than fear.",1
She can singing very well.,0
The journey of a thousand miles begins with a single step.,1
Can you teach me for cooking curry?,0
"To thine own self be true, and it must follow, as the night the day, thou canst not then be false to any man.",1
He very much like for playing video games.,0
Give a man a fish and you feed him for a day; teach a man to fish and you feed him for a lifetime.,1
I am needing help for carrying bags.,0
The only way to do great work is to love what you do.,1
I have much things for telling you.,0
"The greatest glory in living lies not in never falling, but in rising every time we fall.",1
Can you help me for moving this table?,0
The sun rises in the east and sets in the west.,1
Today I go park for playing football.,0
"She was beautiful, for the sparkle in her eyes made her so.",1
Tomorrow I will go restaurant for eating pasta.,0
Life is what happens to us while we are making other plans.,1
You can give me book for reading?,0
